#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
22900012842 58697811 48968956 
23000006055 59345582 49571758 
23100004965 59979351 50162737 
23200009402 60636792 50765824 
23300013798 61262672 51325534 
23400007623 61987717 51990746 
23500010972 62362566 52338922 
23600034207 63148740 53050419 
23700005705 63442003 53302752 
23800007518 64213634 54019463 
23900006815 64788734 54581316 
24000033137 65676179 55388992 
24100004071 66556866 56185289 
24200009015 67540040 57016553 
24300012230 67902552 57361791 
24400010992 68527131 57937352 
24500024524 68855038 58238883 
24600005412 69039133 58407530 
24700005990 69577348 58875569 
24800008433 69661036 58936380 
24900022650 69743818 59018306 
25000016143 69846584 59118019 
25100024937 70732340 59899562 
25200025756 71113973 60133236 
25300027905 71308749 60210495 
25400026337 71458561 60256614 
25500026466 71600307 60298714 
25600022422 71737092 60339003 
25700028677 71873365 60379103 
25800025478 72008298 60418605 
25900026029 72140542 60456800 
26000012442 72435503 60704875 
26100005389 73030643 61201344 
26200005847 73703094 61645316 
26300003545 74556496 62336270 
26400015189 74694547 62465429 
26500015252 74759391 62528206 
26600006896 75340221 63054123 
26700004451 76119617 63738310 
26800020795 76743688 64317164 
26900001557 77446577 64953205 
27000003819 78465466 65884994 
27100011380 79143801 66491982 
27200012376 79869347 67171393 
27300014979 80241212 67527374 
27400018664 81226042 68403457 
27500007477 81448229 68606840 
27600011830 81566092 68719544 
27700007276 81689159 68838067 
27800015789 81936930 69046043 
27900022984 82158940 69106685 
28000015687 82368125 69154610 
28100010313 82773360 69211191 
28200010978 83482798 69285353 
28300014917 85024141 69448841 
28400010365 86513657 69820829 
28500019302 86732847 70027405 
28600008664 87151435 70426558 
28700022058 87818443 71059055 
28800019238 87852717 71091934 
28900017813 87888918 71126714 
29000004059 88184740 71407384 
29100024327 88370471 71581576 
29200023758 88393394 71603590 
29300016029 88423856 71632219 
29400014535 88498109 71699482 
29500021027 88564176 71764975 
29600006528 89014183 72192402 
29700011694 89833138 72964406 
29800006857 90531217 73651140 
29900015154 91345560 74430146 
30000024415 91511120 74589871 
30100023965 91532675 74610633 
30200021625 91550642 74628086 
30300018617 91571301 74648142 
30400024653 91588471 74664832 
30500027107 91607405 74683160 
30600020686 91624114 74699293 
30700018884 91646341 74720793 
30800005664 92030185 75081283 
30900006289 93148361 76108738 
31000007002 93865508 76786591 
31100014514 94093626 77005559 
31200004593 94784436 77679439 
31300016092 95411776 78293362 
31400001282 96058210 78905844 
31500009917 97006841 79796859 
31600003447 97817266 80585563 
31700015541 99144322 81815938 
31800005332 99870740 82483766 
31900002970 100939968 83506958 
32000005156 102450865 84939420 
32100003413 103740743 86157509 
32200003035 104980731 87324161 
32300003050 106247762 88499305 
32400028608 106701686 88918958 
32500024844 106753164 88969395 
32600010599 107494188 89619430 
32700021355 107684812 89802537 
32800021418 107717384 89833992 
32900021491 107746548 89862357 
33000024607 107770949 89886031 
33100016020 107801525 89915669 
33200014279 107867759 89979048 
33300006666 108333208 90416406 
33400007221 109602536 91596115 
33500013890 110535314 92471022 
33600014177 110876460 92804265 
33700008143 111153850 93078842 
33800001965 111418396 93336394 
33900011249 112166628 94032343 
34000004705 112729799 94561661 
34100008515 113712834 95518660 
34200003300 114814922 96574215 
34300012307 115287409 96984297 
34400020797 115396933 97086221 
34500013411 115515120 97197007 
34600019415 115650832 97330428 
34700005226 116593967 98234689 
34800007216 117340253 98945010 
34900005030 118527909 100063422 
35000018266 119203701 100727304 
35100018635 119301004 100822405 
35200024998 119328707 100849487 
35300025114 119349449 100869800 
35400017146 119390936 100910604 
35500022637 119412552 100931739 
35600023661 119440738 100959495 
35700021478 119471703 100989767 
35800020122 119496007 101013513 
35900025219 119511368 101028467 
36000019915 119533464 101050147 
36100007392 119842436 101350354 
36200013717 121078228 102475886 
36300004238 122013406 103380477 
36400004230 123071621 104377305 
36500009395 123832398 105126525 
36600012177 124421620 105694635 
36700003912 125479574 106688808 
36800009932 126871948 107991780 
36900005791 127703781 108804016 
37000003341 128456567 109541355 
37100005177 129223928 110247853 
37200008702 130673753 111599775 
37300017718 131374457 112283139 
37400017534 131446541 112353428 
37500017971 131517631 112423548 
37600017876 131579188 112480659 
37700015809 131651936 112552181 
37800018610 131734354 112632478 
37900011671 132169233 113056806 
38000006119 132717811 113599961 
38100008027 133414498 114221048 
38200003419 134824082 115115703 
38300012476 134971897 115258760 
38400013079 135039284 115325538 
38500008555 135099101 115384314 
38600011081 135166482 115449573 
38700013949 135244293 115524801 
38800003820 135467508 115710054 
38900021622 135938072 116174080 
39000019126 135967241 116202106 
39100015458 136242131 116471588 
39200017816 136311524 116539760 
39300016279 136643953 116865477 
39400023533 137083790 117277080 
39500025864 137139719 117331607 
39600011096 137408879 117578954 
39700019441 137469804 117637881 
39800009733 137511596 117678404 
39900009569 137983711 118126318 
40000004840 139539374 119586765 
40100018410 140014477 120032979 
40200019124 140067930 120084174 
40300021907 140122482 120133242 
40400018355 140408683 120397554 
40500015273 140529635 120510491 
40600019780 140588877 120561925 
40700008463 140852779 120805502 
40800003569 141295479 121230643 
40900025892 141769933 121660798 
41000021879 141825185 121714753 
41100004828 143061531 122868457 
41200010366 143969317 123726553 
41300011654 144264636 124017962 
41400008594 144540178 124290114 
41500010980 145154470 124859960 
41600003420 146728153 126306143 
41700008958 147520936 127080857 
41800004627 149135239 128572916 
41900007660 149967891 129379361 
42000003813 150817600 130166297 
42100008300 151915158 131204247 
42200013778 153310004 132523867 
42300013494 153421423 132629203 
42400004007 153679935 132875081 
42500005388 154631100 133789345 
42600017310 154891229 134029416 
42700005011 155201492 134308171 
42800059278 156348650 135220488 
42900004643 157694801 136447063 
43000004720 158909679 137573524 
43100003382 160764488 139308806 
43200002517 162115429 140614333 
43300002057 165026784 143371776 
43400004788 166623163 144865221 
43500004532 166803716 144944336 
43600004802 166985916 145025350 
43700003236 167155386 145098133 
43800002126 167328812 145169143 
43900003902 167510363 145247252 
44000006019 167692127 145323917 
44100005881 167877933 145405208 
44200005350 168068288 145487672 
44300005207 168254637 145567683 
44400005600 168438320 145640902 
44500003419 168627102 145722470 
44600002554 168811323 145806485 
44700002746 169000676 145889838 
44800004628 169189948 145970959 
44900003797 169374932 146054584 
45000005225 169559760 146137094 
45100004035 169753740 146223834 
45200007919 169949443 146309105 
45300004032 170136206 146389885 
45400005370 170326397 146474788 
45500003545 170518490 146562816 
45600004080 170704063 146640056 
45700009711 170895067 146719333 
45800003397 171091319 146805956 
45900005387 171280930 146892006 
46000005481 171470083 146971110 
46100010405 171655945 147053625 
46200004031 171845749 147132398 
46300004179 172050759 147231163 
46400002334 172253592 147327490 
46500010845 172460685 147434352 
46600005399 172669795 147544205 
46700007533 172877527 147659108 
46800005660 173087682 147778001 
46900003724 173295013 147898720 
47000003725 173503796 148016090 
47100002663 173711659 148132549 
47200002900 173905903 148236325 
47300002419 174105561 148344270 
47400003761 174307610 148458115 
47500004744 174509818 148568168 
47600004274 174719579 148686010 
47700003544 174920290 148794717 
47800005219 175116364 148904981 
47900005203 175315924 149013422 
48000005642 175512251 149121554 
48100004258 175705329 149224492 
48200004340 175904362 149334340 
48300003890 176105469 149439927 
48400005987 176303240 149538389 
48500035842 176505212 149633382 
48600003714 176700031 149734267 
48700008438 176898037 149834073 
48800004051 177104046 149935626 
