#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
17200003322 31245943094 3319319 2260866 
17300006442 31479890567 3337980 2274724 
17400006229 31714933312 3352018 2284787 
17500003207 31947395195 3369391 2296040 
17600003324 32189257288 3386079 2307117 
17700003246 32424469957 3402474 2319386 
17800003450 32658144397 3418492 2330662 
17900007505 32887434262 3435649 2342496 
18000004149 33120757713 3451591 2353231 
18100006744 33365470041 3467691 2365216 
18200003527 33596982152 3482601 2376916 
18300003988 33838775592 3498541 2386149 
18400003437 34070862709 3517312 2399668 
18500004588 34306520436 3533744 2410834 
18600003749 34537729422 3547683 2419978 
18700003028 34771544129 3565075 2431650 
18800003491 35009631230 3582794 2443044 
18900006230 35244152354 3599111 2453692 
19000003319 35488103650 3615992 2465870 
19100003887 35729280124 3634111 2477854 
19200008644 35967859564 3652380 2490670 
19300003212 36205001416 3668338 2500735 
19400003496 36450189195 3682902 2510273 
19500005094 36699092350 3698782 2520951 
19600003472 36939809872 3715588 2532789 
19700004219 37177008047 3731594 2543985 
19800003950 37412816387 3747808 2554013 
19900004831 37645917385 3766251 2566630 
20000012864 37887146136 3785212 2580527 
20100003452 38128754005 3800480 2590628 
20200001532 38376641840 3816165 2599730 
20300003198 38624877241 3833880 2611895 
20400003333 38871395119 3850067 2621737 
20500002884 39108190243 3864231 2630664 
20600003085 39345247138 3880933 2641771 
20700010309 39590720143 3897334 2652057 
20800003733 39834160910 3913234 2662803 
20900003366 40073856946 3928846 2674391 
21000043912 40318240797 3943422 2683381 
21100004918 40564930911 3960728 2695759 
21200003656 40811062520 3976604 2706400 
21300003319 41056684237 3990191 2715486 
21400003354 41299036869 4004116 2723308 
21500003716 41539536931 4021688 2734646 
21600005723 41789089733 4038052 2745476 
21700003553 42031816714 4054480 2757949 
21800005769 42281256284 4067294 2765606 
21900009704 42533394017 4082403 2775489 
22000008195 42782627028 4099830 2786327 
22100003299 43028840096 4116362 2796818 
22200024664 43113458559 4139610 2806607 
22300024423 43166782619 4151777 2808330 
22400012722 43232051151 4163529 2810891 
22500021425 43294272263 4172077 2813358 
22600007142 43360664045 4180456 2816028 
22700012334 43430154923 4187433 2818485 
22800007690 43508397329 4195475 2821517 
22900009283 43594041609 4203583 2824663 
23000015133 43686459328 4212640 2828268 
23100005569 43787483910 4222399 2831652 
23200017994 43892898149 4232007 2835037 
23300069572 43999253320 4240968 2838121 
23400011059 44108526139 4249648 2841186 
23500008174 44219975284 4258671 2844774 
23600008785 44336585158 4268145 2848870 
23700002126 44451345448 4276958 2852916 
23800008059 44570326039 4285784 2857488 
23900009837 44693849412 4295581 2862730 
24000004923 44817446473 4304741 2867309 
24100011133 44945669970 4314419 2872509 
24200008070 45071148087 4323196 2877609 
24300008980 45198723080 4331673 2882227 
24400010238 45324133433 4340118 2886702 
24500001291 45452533899 4348631 2891330 
24600010954 45583943645 4357630 2896415 
24700005853 45718195647 4366241 2900880 
24800000560 45853819222 4374830 2905631 
24900004947 45987132581 4382959 2910145 
25000003956 46122006313 4391385 2914607 
25100009771 46255627852 4399280 2919111 
