#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
18500029003 6045459083 645923 332601 
18600045478 6083751770 669529 354705 
18700028391 6121854109 690426 371165 
18800020848 6169298015 712677 384492 
18900035445 6214328777 733729 393996 
19000035262 6245816895 733872 394122 
19100033865 6276708384 734045 394263 
19200035153 6307822214 734182 394355 
19300033418 6338332610 734371 394515 
19400033732 6369272784 734511 394626 
19500036312 6400199179 734725 394764 
19600031799 6430583773 735144 395162 
19700017401 6462184628 735788 395765 
19800031633 6500107584 740711 399139 
19900033054 6535990493 742629 399806 
20000027809 6573033950 745034 400555 
20100026712 6610529064 764962 418934 
20200019971 6649477164 774171 426841 
20300018778 6692025517 796261 443428 
20400020208 6739504642 818793 454881 
20500034513 6777341330 835573 463147 
20600035412 6808627135 835782 463335 
20700035255 6839445962 835975 463483 
20800036023 6870244170 836083 463569 
20900035391 6901125722 836241 463702 
21000034487 6932047205 836382 463811 
21100034115 6962820947 836795 464157 
21200036580 6992967017 837109 464463 
21300032661 7029821517 841798 467843 
21400019011 7066000075 844363 468719 
21500040568 7103363798 847515 469670 
21600019864 7141129482 870377 490669 
21700023905 7180033734 880056 498890 
21800019341 7224238256 903803 516630 
21900021213 7271463140 926268 527811 
22000034515 7307831000 941204 535881 
22100034420 7339040143 941382 536023 
22200034509 7369802973 941578 536165 
22300029685 7400540848 941682 536250 
22400033234 7431452691 941782 536317 
22500033725 7462281919 941928 536410 
22600034615 7493000776 942287 536712 
22700032845 7523050770 942558 536962 
22800030810 7560831035 947801 540521 
22900015680 7599154231 952645 542313 
23000019177 7637054543 975401 562995 
23100021453 7675751643 985102 571247 
23200032696 7718671936 1009017 589511 
23300019758 7765920494 1032219 601986 
23400036238 7804943239 1049781 610345 
23500033095 7835681090 1050091 610525 
23600036224 7866351038 1050195 610609 
23700034387 7896526916 1050381 610757 
23800034689 7927021527 1050562 610900 
23900035089 7957564594 1050667 610961 
24000035475 7988180327 1050767 611029 
24100033584 8017421882 1050940 611148 
24200035565 8047043791 1051140 611269 
24300037771 8077529448 1051267 611344 
24400035177 8107134084 1051675 611684 
24500035358 8137376881 1051976 611967 
24600027548 8174639054 1055480 615047 
24700025925 8215073554 1056773 615695 
24800027229 8254494737 1057994 616268 
24900018007 8295076293 1059190 616771 
25000027995 8335536266 1060595 617435 
25100034036 8373282397 1076644 632457 
25200036530 8403753610 1076763 632544 
25300034230 8433188989 1076912 632674 
25400036166 8462716360 1077051 632772 
25500034365 8497529551 1079794 635274 
25600045557 8535541862 1086388 640191 
25700041703 8572406768 1089524 642324 
25800033171 8607228314 1106660 657479 
25900036583 8637114069 1106789 657559 
26000045693 8678060647 1115593 664341 
26100033586 8714621307 1135582 681993 
26200036024 8743999844 1135726 682096 
26300032404 8774038149 1136063 682373 
26400035275 8803771510 1136308 682511 
26500046625 8839544199 1141223 686544 
26600015947 8876258224 1145430 690075 
26700030934 8911750119 1148803 692879 
26800038292 8946606197 1151305 694915 
26900020409 8982069179 1172186 713943 
27000011594 9016550065 1175818 716971 
27100037503 9051090926 1180241 720738 
27200030298 9084992208 1184305 724253 
27300018326 9123551991 1203710 738404 
27400027362 9159985126 1208299 741776 
27500033998 9196999235 1225488 752958 
27600037767 9234174611 1230805 755382 
27700021434 9270099321 1235170 757151 
27800029454 9303870815 1249585 765990 
27900037046 9334905924 1249745 766140 
28000033676 9365017874 1249996 766369 
28100033078 9395425507 1250190 766534 
28200032212 9426287252 1250335 766653 
28300030970 9456987976 1250620 766882 
28400035058 9487127549 1250937 767141 
28500016550 9523078571 1255375 770792 
28600015407 9562563124 1263680 774901 
28700033975 9596222065 1280232 790470 
28800033848 9626967584 1280404 790618 
28900035836 9657595045 1280555 790749 
29000035987 9688239190 1280673 790834 
29100006628 9723390300 1283096 792956 
29200034108 9759215996 1286572 796068 
29300033660 9795027850 1288846 797976 
29400037563 9831255645 1291240 799951 
29500027707 9867299019 1293183 801519 
29600021392 9902306651 1311981 818648 
29700033440 9937502875 1316142 821918 
29800020181 9972711359 1320738 825455 
29900026591 10007366379 1325455 829056 
30000014799 10045581683 1344303 842809 
30100033100 10082344219 1349060 846002 
30200033024 10118092720 1364625 856394 
30300034301 10149372649 1364774 856512 
30400035798 10179860616 1364860 856588 
30500034909 10209776143 1365015 856722 
30600034679 10239934765 1365431 857105 
30700036547 10269720874 1365613 857275 
30800046156 10307745298 1371463 862062 
30900031432 10343625689 1374504 863837 
31000018028 10379898698 1377226 865238 
31100035144 10415134674 1379756 866670 
31200021328 10450680321 1400282 885627 
31300022158 10485184313 1404480 889176 
31400038337 10520275403 1409312 893247 
31500018389 10555836908 1427975 906740 
31600031164 10601915965 1449741 920304 
31700036291 10633204263 1453034 922960 
31800035087 10662933835 1453184 923096 
31900034895 10693093074 1453328 923218 
32000033225 10724294169 1453411 923290 
32100033640 10754517044 1453515 923383 
32200035821 10784110484 1453640 923490 
32300035932 10814452762 1453751 923574 
32400015516 10846611883 1454672 924410 
32500033537 10884630722 1460921 929075 
32600018475 10919992926 1463769 930556 
32700017555 10956699703 1466462 931793 
32800040372 10992681816 1481736 945495 
32900019667 11027708711 1490909 952390 
33000022330 11062097217 1495888 955165 
33100038733 11097187960 1500929 957787 
33200039301 11133974288 1519684 971564 
33300037492 11169890764 1524096 975258 
33400042345 11208377032 1539817 985905 
