#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
22800018037 29913289 25348725 
22900018444 30071368 25488322 
23000015875 30232923 25620852 
23100014203 30391170 25760559 
23200012135 30552613 25892348 
23300014394 30710746 26032541 
23400015798 30871191 26163124 
23500015581 31029260 26303149 
23600016351 31189408 26433815 
23700015527 31352766 26577934 
23800017335 31509615 26706690 
23900022258 31677986 26843513 
24000018105 31837199 26986610 
24100014462 31999325 27122256 
24200015146 32157444 27262601 
24300017421 32318481 27395355 
24400014612 32476628 27535502 
24500015537 32638283 27667679 
24600015328 32796255 27808268 
24700015400 32956123 27939639 
24800014669 33114155 28079634 
24900014773 33276564 28211829 
25000014349 33434835 28352256 
25100015291 33596926 28483864 
25200160283 33764682 28625538 
25300017544 33918801 28756957 
25400017289 34079857 28890023 
25500017523 34237930 29029374 
25600016952 34398649 29161893 
25700018931 34556788 29300933 
25800017409 34716984 29432492 
25900017373 34874932 29571809 
26000019794 35036209 29702936 
26100015644 35194306 29842710 
26200017939 35356155 29974534 
26300017242 35514212 30114836 
26400014335 35676803 30247164 
26500006160 35842474 30392610 
26600012946 35996495 30518937 
26700012177 36156562 30650206 
26800014982 36317286 30791448 
26900016503 36480590 30925747 
27000015712 36638708 31064791 
27100016370 36800306 31196415 
27200016235 36958285 31336609 
27300018419 37120629 31469929 
27400017443 37281256 31612500 
27500014422 37442876 31744458 
27600014621 37600788 31883887 
27700013678 37764139 32015898 
27800071789 37929634 32153145 
27900017780 38087369 32290474 
28000013981 38248868 32422456 
28100013771 38406989 32561565 
28200015958 38568693 32692783 
28300016771 38726514 32833175 
28400016400 38888796 32966766 
28500016247 39046726 33107165 
28600017674 39209397 33239893 
28700016798 39370156 33381964 
28800015208 39531008 33513044 
28900008965 39694134 33657976 
29000012171 39851190 33787137 
29100013341 40011740 33919572 
29200014079 40169742 34058383 
29300015688 40330787 34191905 
29400016486 40488838 34330835 
29500018439 40649626 34462396 
29600014589 40807650 34602486 
29700015694 40968626 34734838 
29800016229 41126555 34875009 
29900014583 41288555 35007425 
30000017284 41446590 35147335 
30100017469 41606492 35278340 
30200008446 41768180 35420517 
30300015345 41924300 35549048 
30400022887 42085205 35684159 
30500016976 42242543 35821462 
30600020338 42403372 35953442 
30700020077 42561495 36092856 
30800015513 42721882 36225028 
30900014276 42879942 36364797 
31000019079 43040919 36497601 
31100017729 43198857 36637876 
31200019886 43358754 36768741 
31300013248 43516917 36909925 
31400016600 43677811 37042139 
31500020098 43835896 37182561 
31600014029 43996478 37314208 
31700014559 44158003 37449973 
31800013742 44315076 37585646 
31900017108 44475945 37719038 
32000015953 44634189 37858578 
32100018429 44793558 37989538 
32200015737 44951672 38129249 
32300017810 45111174 38260265 
32400018037 45269122 38400402 
32500016185 45428443 38530835 
32600014061 45586540 38671306 
32700018868 45746730 38802735 
32800014730 45904794 38942966 
32900013817 46064965 39073688 
33000017350 46229254 39212739 
33100019021 46384883 39345193 
33200013981 46545087 39476572 
33300013144 46703201 39616274 
33400014535 46863912 39748792 
33500015453 47021793 39887706 
33600016661 47182408 40018821 
33700015492 47340471 40159188 
33800017498 47501205 40290634 
33900015037 47659375 40430772 
34000014536 47819298 40561618 
34100017182 47977390 40701232 
34200014501 48137776 40832685 
34300014743 48300421 40969635 
34400016054 48457580 41105475 
34500019629 48618713 41238619 
34600016293 48776658 41377892 
34700015363 48937590 41510318 
34800018920 49095478 41649430 
34900010189 49255971 41780757 
35000015257 49413991 41920587 
35100015999 49574431 42052082 
35200017555 49732435 42192843 
35300020310 49894996 42325456 
35400017993 50066053 42469549 
35500016285 50218081 42599787 
35600016884 50377696 42731986 
35700016533 50535739 42872075 
35800016207 50695178 43004351 
35900015523 50853416 43144145 
36000012494 51013781 43276330 
36100018999 51171691 43416353 
36200013933 51331540 43547988 
36300019543 51489490 43687260 
36400014788 51649172 43817422 
36500019921 51807101 43957889 
36600017917 51966729 44088497 
36700020844 52132164 44228636 
36800014105 52287457 44361491 
36900015580 52448506 44494390 
37000016527 52606792 44634119 
37100016376 52768926 44767290 
37200018864 52926928 44907457 
37300015854 53088600 45040245 
37400015981 53246491 45180467 
37500014287 53406285 45310571 
37600013839 53564344 45451119 
37700013907 53725843 45583394 
37800004966 53890519 45729080 
37900017511 54044808 45857163 
38000020266 54205422 45989670 
38100020214 54363314 46128490 
38200016212 54525339 46262461 
38300018229 54683427 46402013 
38400014094 54843737 46534057 
38500015347 55001666 46673697 
38600014075 55162377 46805457 
38700016073 55320593 46945981 
38800007470 55483874 47080055 
38900017502 55642500 47222971 
39000014800 55804776 47356582 
39100020743 55968854 47495719 
39200016958 56125578 47629672 
39300015373 56286042 47761754 
39400015366 56446862 47903714 
39500018301 56608561 48036948 
39600016672 56766516 48176442 
39700011750 56927890 48309001 
39800014944 57085967 48448656 
39900019512 57247975 48580909 
40000014012 57406041 48721091 
40100014765 57566623 48851947 
40200020622 57731880 48992256 
40300016076 57887286 49125357 
40400017331 58048080 49258028 
40500018071 58206264 49397302 
40600014128 58367788 49531113 
40700012949 58525964 49670917 
40800017190 58686315 49802428 
40900015552 58844148 49942429 
41000019859 59004980 50073471 
41100018160 59163122 50213761 
41200013199 59324832 50345303 
41300020956 59496589 50491707 
41400013523 59645095 50617780 
41500017798 59806063 50750967 
41600012339 59964228 50890792 
41700018130 60123953 51022741 
41800018307 60281960 51162302 
41900015913 60442903 51294710 
42000016209 60600941 51435136 
42100018271 60761607 51566703 
42200013548 60919696 51706172 
42300013010 61081495 51838171 
42400018661 61239810 51978909 
42500018661 61400093 52110396 
42600020085 61562988 52245581 
42700016239 61720899 52384195 
42800017676 61880765 52515501 
42900015401 62041667 52657047 
43000020018 62203867 52789869 
43100013780 62361887 52929430 
43200010578 62523480 53061323 
43300016885 62681555 53202274 
43400016197 62843150 53334689 
43500014766 63001209 53474469 
43600015498 63163799 53607295 
43700021992 63324583 53739476 
43800015141 63482612 53878117 
43900014920 63644160 54011404 
44000015236 63802208 54151171 
44100015982 63963809 54283867 
44200011577 64121614 54423396 
44300017607 64283155 54555994 
44400014704 64441097 54697097 
44500018085 64601861 54829017 
44600017724 64759743 54969324 
44700016258 64920834 55101203 
44800014340 65082653 55238733 
44900015341 65243229 55376647 
45000016632 65406500 55510510 
45100013421 65564606 55649466 
45200017846 65725276 55781176 
45300013917 65883115 55921012 
45400017961 66044878 56053320 
45500016305 66202861 56193441 
45600016261 66364404 56325165 
45700010582 66522688 56466071 
45800018457 66682065 56596590 
45900019958 66844493 56730651 
46000015991 67002269 56869732 
46100012784 67164418 57003331 
46200018456 67322512 57143145 
46300015994 67483155 57275301 
46400016111 67641094 57416392 
46500014724 67802719 57550154 
46600022012 67960689 57690638 
46700016562 68122169 57822485 
46800017471 68280165 57962630 
46900015686 68441819 58094619 
47000013780 68603124 58227799 
47100015436 68760957 58367512 
47200018454 68921676 58500431 
47300013513 69079756 58640074 
47400013680 69240827 58771598 
47500016947 69398781 58912017 
47600015773 69560397 59044520 
47700016943 69718418 59184608 
47800015701 69879938 59316493 
47900015747 70037858 59456612 
48000016184 70198561 59588757 
48100020661 70360670 59723618 
48200015738 70518505 59862503 
48300019181 70680753 59996364 
48400015896 70838950 60136117 
48500014776 71000064 60268460 
48600012142 71157917 60408527 
48700017288 71320697 60540993 
48800013567 71478766 60681490 
48900017437 71640814 60814776 
49000008772 71802304 60958069 
49100016763 71960269 61088205 
49200014856 72121745 61221093 
49300016599 72279655 61360440 
49400017153 72441757 61493195 
49500017749 72602578 61635872 
49600014980 72765556 61769884 
49700018556 72923507 61910534 
49800017385 73085178 62043211 
49900013952 73243145 62183368 
50000010817 73406687 62317500 
50100020325 73573606 62459812 
50200015303 73728590 62592464 
50300015192 73888527 62723615 
50400022167 74049347 62866213 
50500015217 74211902 62999753 
50600016963 74369791 63139828 
50700017715 74532211 63272908 
50800013207 74689973 63413854 
50900015898 74851635 63545751 
51000009842 75012565 63687935 
51100014839 75169384 63816939 
51200015167 75331262 63951071 
51300018348 75489078 64091031 
51400015835 75650612 64224475 
51500017051 75808615 64364457 
51600015187 75970418 64496964 
51700019942 76128298 64637390 
51800016142 76291119 64771219 
51900012293 76451875 64914474 
52000016187 76613877 65047038 
52100019465 76778532 65187475 
52200018126 76933961 65319935 
52300014903 77095998 65453261 
52400019094 77254092 65593177 
52500015037 77415598 65726219 
52600017210 77573588 65866007 
52700017678 77734953 65998565 
52800015782 77893060 66138731 
52900014770 78054023 66271095 
53000015684 78211930 66411380 
53100014758 78373477 66543636 
53200015243 78533469 66676445 
53300015346 78691250 66816194 
53400017764 78853268 66951092 
53500018730 79011197 67091274 
53600014540 79172839 67224662 
53700017715 79330685 67364520 
53800013541 79491447 67497057 
53900015615 79649357 67637923 
54000015227 79811085 67770574 
54100014336 79975751 67909719 
54200017368 80132934 68045038 
54300020166 80293336 68177536 
54400015835 80454037 68319822 
54500015282 80615567 68453672 
54600019472 80773450 68593861 
54700014462 80933736 68726121 
54800018107 81091587 68866246 
54900014489 81251325 68996865 
55000018610 81419834 69140638 
55100018769 81570115 69269471 
55200015440 81731132 69403669 
55300014869 81889328 69543446 
55400015667 82050137 69676616 
55500014941 82208000 69816669 
55600014812 82367760 69947796 
55700013860 82525812 70088321 
55800013288 82685143 70219357 
55900017878 82843051 70359426 
56000019114 83003173 70491181 
56100001294 83163111 70623188 
56200015699 83320820 70762062 
56300019443 83480748 70894609 
56400017147 83638658 71034671 
56500191473 83799305 71168384 
56600015935 83956946 71308152 
