#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
22400008008 179184491 178161164 
22500007612 180320947 179292442 
22600008489 181301277 180268164 
22700008464 182410938 181374134 
22800007928 183380988 182339465 
22900009830 184232895 183182762 
23000011062 185168300 184115471 
23100008502 186211508 185154480 
23200007555 187005110 185943854 
23300006636 188002592 186937377 
23400007239 188991568 187921820 
23500010328 189995251 188920195 
23600006855 191184372 190104496 
23700007658 192103023 191019304 
23800009160 193058690 191972426 
23900007469 193912706 192821944 
24000008577 194542395 193443804 
24100008312 195392425 194292116 
24200007667 196493556 195387881 
24300009591 197317666 196207542 
24400008197 198368693 197256525 
24500006765 199136217 198017855 
24600009259 199952596 198827645 
24700030753 201152042 200021687 
24800007657 201897556 200763167 
24900008810 202772664 201635802 
25000014325 203571357 202430111 
25100005344 204048767 202900081 
25200029350 205227812 204065241 
25300026122 205274377 204111785 
25400029774 205320546 204157935 
25500028748 205367060 204204438 
25600029574 205413386 204250738 
25700028468 205459649 204296986 
25800029294 205505877 204343199 
25900030294 205552252 204389565 
26000029994 205598584 204435881 
26100032019 205644772 204482053 
26200031014 205690985 204528249 
26300030102 205737059 204574303 
26400030676 205783476 204620703 
26500032333 205829571 204666782 
26600027530 205875699 204712889 
26700027086 205921809 204758996 
26800031581 205968330 204805508 
26900030488 206014215 204851369 
27000028900 206060398 204897533 
27100009607 206936836 205773406 
27200005045 207936447 206772847 
27300011195 209235400 208069435 
27400010820 210825551 209656274 
27500008926 211608915 210439540 
27600009721 213399746 212227486 
27700030295 214890520 213715480 
27800012812 215146463 213971252 
27900008808 215963902 214788232 
28000008104 217026257 215849997 
28100007601 217579383 216402435 
28200008810 218436720 217256791 
28300007229 219296289 218113809 
28400010334 220142719 218954413 
28500009958 221170288 219979290 
28600009898 222340601 221145780 
28700009089 223304008 222106631 
28800006681 224413603 223212435 
28900008655 225256699 224050694 
29000010192 226235820 225024659 
29100007978 227487753 226272588 
29200007545 228422091 227202711 
29300008087 229511287 228287849 
29400008250 230480178 229252198 
29500009937 231264311 230029809 
29600009185 232323766 231086311 
29700008378 233433488 232191020 
29800010688 234296859 233050524 
29900008627 235319302 234068725 
30000008004 235829028 234576203 
30100009717 236534421 235278754 
30200008951 237676222 236414131 
30300086526 238620979 237354532 
30400009191 239632644 238362747 
30500008516 240617337 239342125 
30600031264 241455934 240171354 
30700009156 242482911 241195277 
30800007285 243567653 242275961 
30900009958 244294941 242998730 
31000009953 245330265 244030707 
31100008768 246157587 244852226 
31200009692 247041172 245729420 
31300005549 248261130 246945961 
31400010178 249154381 247833379 
31500008821 250113634 248788840 
31600010656 251058724 249729005 
31700009728 251500361 250167949 
31800008830 252281613 250945565 
31900008052 253419882 252077529 
32000032668 254331154 252981821 
32100008772 255508014 254154838 
32200007922 256413295 255053211 
32300009888 257284149 255914925 
32400005199 258402003 257028553 
32500008863 259299957 257921129 
32600009578 260137867 258756260 
32700003116 261337655 259949915 
32800010247 261778487 260388821 
32900009560 262400430 261007644 
33000009840 263393416 261995780 
33100008460 263976135 262576667 
33200008942 264645089 263244385 
33300007514 265422702 264019973 
33400009191 266207735 264798199 
33500008991 267232556 265820379 
33600009346 268360016 266943623 
33700009172 269248269 267827263 
33800013159 270361660 268936328 
33900009629 271154906 269725199 
34000009536 272089242 270653228 
34100009297 273328871 271888689 
34200007747 274212659 272768280 
34300009301 275155093 273706436 
34400007520 276014393 274555398 
34500010691 276585720 275096696 
34600009430 277614614 276120545 
34700008217 278683991 277183832 
34800009057 279504839 277997711 
34900007933 280529514 279018638 
35000009972 281118012 279602250 
35100007998 281693410 280176043 
35200005177 282713728 281192778 
35300009128 283606524 282079290 
35400009146 284627178 283095165 
35500010190 285662526 284125060 
35600008986 286463095 284916457 
35700009899 287493135 285942555 
35800009699 288563644 287007367 
35900009173 289166500 287607451 
36000009114 290046762 288485258 
36100009103 290831306 289264283 
36200008800 291658490 290084410 
36300004685 292791669 291212788 
36400011065 293706131 292121955 
36500009528 294615244 293026356 
36600008879 295610570 294016210 
36700007583 296151426 294555203 
36800008803 296812989 295215244 
36900008975 297873813 296270254 
37000010266 298758017 297148701 
37100009193 299876448 298263117 
37200008063 300778380 299159085 
37300009241 301572000 299943915 
37400004558 302513090 300880219 
37500009721 303428426 301791099 
37600010327 304117412 302478716 
37700007224 305014839 303372125 
37800008736 305983066 304334901 
37900009571 306754888 305101022 
38000007895 307866539 306208387 
38100008300 308463253 306801687 
38200008053 309132561 307468698 
38300008450 309827159 308158852 
38400009191 310343603 308666770 
38500009384 311205964 309526792 
38600009345 312335139 310650336 
38700009571 313225342 311535283 
38800008150 314359010 312666617 
38900010654 315162354 313462979 
39000008691 316068309 314361652 
39100004449 317360213 315649845 
39200007282 318046778 316331044 
39300009190 318929822 317210140 
39400008768 319863220 318120272 
39500008073 320542540 318687320 
39600009002 321482330 319616356 
39700008481 322504209 320631474 
39800010712 323130050 321249882 
39900009953 323965588 322081899 
40000008332 324585171 322692494 
