#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
18400013078 21921289079 320400 92612 
18500009541 22040862689 321130 92787 
18600007866 22160229835 321889 92951 
18700008691 22279787697 322624 93137 
18800012171 22399492652 323393 93299 
18900008527 22519215046 324170 93469 
19000005182 22638593184 324867 93645 
19100005368 22758149849 325651 93811 
19200004763 22878073288 326423 93977 
19300014214 22997521064 327133 94143 
19400011107 23118037209 327887 94311 
19500021907 23240216535 328694 94491 
19600008002 23359772396 329402 94652 
19700003756 23479397605 330104 94790 
19800006991 23599609563 330785 94937 
19900010453 23719603176 331526 95089 
20000064996 23840088970 332246 95261 
20100008066 23959833032 333121 95448 
20200005655 24080022300 333883 95602 
20300009386 24200427225 334637 95775 
20400004279 24321279973 335392 95965 
20500009453 24442207818 336230 96135 
20600004653 24563300711 337051 96297 
20700008280 24684396512 337756 96468 
20800008694 24805418715 338594 96654 
20900008143 24926978298 339472 96824 
21000009639 25048346545 340308 97006 
21100010116 25169602848 341186 97193 
21200004830 25291066110 342071 97386 
21300009993 25412118849 342986 97567 
21400004373 25533734716 343892 97774 
21500010203 25655335280 344826 97954 
21600016212 25777015308 345664 98150 
21700008069 25897764193 347550 98711 
21800008566 26019898579 349881 99433 
21900008771 26141490757 351063 99754 
22000009621 26263144470 352259 100000 
22100010706 26384976579 353443 100276 
22200005444 26506883593 355450 100872 
22300004868 26624741036 356375 101137 
22400010161 26742770433 357081 101349 
22500009211 26861351561 357782 101565 
22600005706 26979777219 358493 101766 
22700010546 27098776540 359179 101948 
22800010269 27217407240 359845 102116 
22900005037 27336511083 360517 102307 
23000009582 27455759873 361197 102488 
23100010366 27574821194 361845 102676 
23200011242 27693460114 362546 102871 
23300009185 27812382139 363299 103067 
23400011135 27931698247 364023 103244 
23500004413 28055296719 366150 103901 
23600009172 28178222426 367271 104192 
23700009449 28300302669 369320 104975 
23800005057 28420126491 370133 105206 
23900011841 28539723944 370881 105421 
24000011229 28659426706 371625 105642 
24100004786 28778663997 372388 105889 
24200012986 28898132580 373162 106083 
24300011750 29018015319 373913 106284 
24400004860 29138313825 374616 106489 
24500006497 29258214524 375356 106719 
24600008685 29378453234 376116 106923 
24700008860 29498616493 376959 107113 
24800013150 29618622698 377720 107323 
24900004697 29738431619 378524 107513 
25000007729 29858865008 379343 107729 
25100004482 29980115339 380079 107935 
25200012123 30101198434 380936 108150 
25300005153 30222634667 381738 108373 
25400007731 30344306679 382514 108566 
25500011553 30465375170 383364 108784 
25600011017 30586761015 384175 108980 
25700010128 30707847895 385044 109206 
25800004734 30830353892 385855 109426 
25900011144 30952878912 386609 109617 
26000012017 31075436106 387446 109826 
26100008408 31200667965 389862 110607 
26200003853 31327889660 393191 111875 
26300009335 31452613758 394894 112289 
26400009128 31577566583 396176 112547 
26500015977 31702110869 397515 112808 
26600008707 31826393685 398705 113026 
26700095455 31951601858 400934 113777 
26800011810 32074694900 401933 114039 
26900012854 32197639458 402859 114271 
27000009543 32321107935 403794 114510 
27100008740 32444101442 404724 114770 
27200007083 32568839929 406834 115577 
27300003814 32692099650 408120 115897 
27400010067 32815073927 409359 116177 
27500008597 32938212903 410512 116426 
27600005067 33061218738 411774 116664 
27700008278 33187025290 415033 118056 
27800007596 33309641555 416288 118404 
27900008601 33432297538 417361 118648 
28000010203 33554949621 418515 118888 
28100083524 33677932768 419502 119131 
28200009183 33802232293 421569 119877 
28300005116 33925411760 422616 120174 
28400008953 34048228599 423558 120425 
28500012472 34171035353 424493 120676 
28600010012 34294403312 425451 120943 
