#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
16600013558 9909841243 62361460 20353885 
16700008191 9986361833 62992557 20555592 
16800014777 10064229081 63688635 20776669 
16900038319 10137446929 64495570 21040036 
17000038033 10165193578 64495686 21040041 
17100025596 10193618164 64495945 21040181 
17200039521 10246393650 64780460 21152265 
17300040701 10273278347 64780570 21152299 
17400039674 10300129950 64780654 21152341 
17500039652 10326959246 64780742 21152382 
17600011374 10410879360 65082054 21268518 
17700014513 10516152709 65610476 21436091 
17800009445 10592640928 66254940 21641029 
17900016975 10669713177 66929575 21856403 
18000014861 10744173805 67459239 22025079 
18100014393 10823324508 68254162 22278146 
18200016149 10898005454 68783416 22446717 
18300020331 10975808293 69579434 22702191 
18400042467 11013472978 69852100 22791159 
18500038508 11041263884 69852274 22791196 
18600004798 11086720167 69938811 22832767 
18700040221 11121767014 70134228 22901541 
18800040567 11148588235 70134304 22901588 
18900039318 11175398468 70134386 22901631 
19000009169 11236059693 70436135 23017746 
19100009183 11351033181 70767464 23122644 
19200014734 11429088156 71490514 23352304 
19300016338 11503270787 72020126 23520046 
19400016138 11582341540 72814768 23772823 
19500018601 11656559526 73344309 23939498 
19600009255 11734966468 74115677 24184216 
19700014659 11810949193 74665541 24358009 
19800037505 11860972270 75202558 24531727 
19900038735 11888721354 75202708 24531762 
20000029513 11927839318 75207006 24535781 
20100040386 11969977533 75501169 24649672 
20200039093 11996802963 75501257 24649715 
20300040478 12023586687 75501357 24649756 
20400009128 12061221353 75748282 24749042 
20500008922 12177484148 76067461 24850728 
20600014921 12263160300 76600356 25019888 
20700014308 12342551313 77401562 25275392 
20800016540 12418453051 77938681 25447168 
20900010525 12495427648 78604076 25660626 
21000015430 12572901765 79270088 25873781 
21100012343 12649863359 79941045 26089823 
21200037088 12712987799 80608201 26306083 
21300032927 12740444060 80608371 26306101 
21400026367 12771721302 80608759 26306305 
21500040023 12823056540 80894213 26418923 
21600037339 12849814195 80894323 26418961 
21700039858 12876593654 80894417 26418993 
21800040479 12903408854 80894520 26419036 
21900007194 13007302261 81196679 26534904 
22000017094 13105620701 81990386 26785687 
22100016822 13180103945 82519198 26953650 
22200008411 13255595262 83123456 27146294 
22300015943 13333189505 83836850 27372223 
22400013381 13407560821 84365652 27539555 
22500015882 13486454831 85159225 27791508 
22600015694 13561238282 85961570 28050931 
22700037589 13589700717 85961675 28050938 
22800040181 13617520885 85961833 28050981 
22900039177 13671218794 86247091 28162579 
23000036523 13698092444 86247192 28162630 
23100041491 13724927192 86247279 28162671 
23200042314 13751748769 86247375 28162712 
23300009943 13830782137 86549235 28278977 
23400015975 13939278926 87078835 28448470 
23500014245 14013719866 87608266 28617101 
23600015552 14092695345 88402623 28869743 
23700015336 14167151284 88932460 29038430 
23800013479 14246054840 89726793 29291335 
23900016635 14320806110 90256009 29458614 
24000017917 14398966123 91051062 29712425 
24100038591 14438518614 91322920 29800907 
24200037407 14466318102 91323101 29800937 
24300023821 14506830831 91327624 29805194 
24400040060 14547003450 91611029 29913242 
24500040637 14573779358 91611122 29913283 
24600040095 14600590708 91611213 29913324 
24700008247 14656139820 91913393 30029874 
24800008683 14771051942 92178432 30113697 
24900015769 14851892838 92973499 30365672 
25000014571 14926332308 93503762 30533169 
25100009952 15004076385 94246745 30770025 
25200016255 15079492310 94826451 30952304 
25300009172 15155055401 95418026 31141216 
25400014514 15233728997 96147486 31372093 
25500041832 15286689779 96685199 31546325 
25600040132 15314430236 96685340 31546348 
25700021508 15351829658 96685936 31546738 
25800040245 15395671326 96980989 31662463 
25900040487 15422487192 96981093 31662505 
26000039705 15449253631 96981206 31662546 
26100008213 15479267443 97004602 31678893 
26200009136 15595473596 97550689 31864726 
26300017210 15685693489 98083669 32033029 
26400009765 15761570948 98681736 32224791 
26500020885 15840139658 99413374 32457525 
26600076712 15914933769 99947488 32627241 
26700016620 15994263428 100748819 32881312 
26800017357 16069615621 101283540 33052007 
26900038914 16138941162 102092640 33313897 
27000039737 16166525555 102092767 33313907 
27100029528 16196336005 102093102 33314096 
27200040979 16248879725 102377849 33426232 
27300040349 16275672003 102377951 33426266 
27400040077 16302525145 102378047 33426300 
27500041286 16329360402 102378154 33426345 
27600006496 16425139386 102680274 33542643 
27700010122 16523856934 103213968 33709578 
27800016041 16602829911 103999367 33958324 
27900016094 16677121855 104528632 34126017 
28000013607 16755988749 105323448 34377660 
28100019034 16830485776 105853172 34546109 
28200010655 16908499093 106613284 34788061 
28300014569 16985796956 107444796 35055848 
28400037037 17015702845 107445613 35056093 
28500038593 17043491733 107445774 35056131 
28600040748 17097417835 107731071 35167998 
28700040835 17124278571 107731171 35168052 
28800040052 17151142058 107731246 35168092 
28900041413 17177952728 107731346 35168139 
29000007904 17249974449 108033246 35283815 
29100015206 17362346116 108561851 35450782 
29200016275 17436423669 109090798 35616613 
29300009279 17514999512 109876923 35866292 
29400016904 17589375465 110408803 36034514 
29500009038 17664737348 111009194 36225557 
29600014995 17742340813 111729038 36453817 
29700015040 17821061338 112522708 36707311 
29800037623 17862819452 112795073 36795606 
29900036661 17890565525 112795258 36795660 
30000031627 17930684721 112799549 36799689 
30100038859 17971812851 113091388 36912048 
30200040304 17998650887 113091484 36912088 
30300040938 18025433611 113091557 36912125 
30400005326 18073836054 113393928 37028906 
30500009775 18189479517 113659083 37112914 
30600008767 18272225652 114373016 37338559 
30700018269 18348033425 114981300 37530648 
30800015315 18422293973 115511890 37698540 
30900016981 18501398135 116307510 37951512 
31000015739 18575806249 116838272 38120585 
31100017035 18655213532 117635156 38375901 
31200039706 18711145138 118171897 38549090 
31300037288 18738709673 118172039 38549105 
31400012437 18775180573 118172640 38549514 
31500037568 18821932173 118460724 38662236 
31600039893 18848717738 118460824 38662278 
31700040039 18875467692 118460936 38662321 
31800035716 18902274819 118461034 38662372 
31900008993 19016985889 119030573 38863715 
32000015222 19109571326 119561910 39031748 
32100014263 19184223126 120094466 39201116 
32200017854 19263685368 120893784 39456536 
32300014482 19338451855 121426365 39626277 
32400010557 19417431145 122201588 39872832 
32500016423 19493274930 122753955 40049427 
32600037292 19564117728 123560821 40309655 
32700038672 19591793769 123560944 40309668 
32800030130 19620962639 123561340 40309900 
32900041146 19673005947 123846456 40422867 
33000041083 19699862943 123846561 40422911 
33100041338 19726747962 123846648 40422952 
33200040120 19753596659 123846738 40422989 
33300010023 19845805305 124148518 40539428 
33400015823 19946377567 124677330 40707246 
33500017679 20025582758 125470771 40961443 
33600019457 20100117778 125999758 41129902 
33700008554 20178233605 126747344 41367292 
33800017253 20253456822 127318720 41548612 
33900009588 20329921285 127968692 41755075 
34000010955 20407539461 128807997 42025286 
34100038141 20439848555 128906130 42056024 
34200037223 20467643588 128906286 42056063 
34300039914 20521506190 129191289 42168824 
34400041261 20548322450 129191389 42168867 
34500034490 20575168917 129191468 42168909 
34600040245 20601983760 129191557 42168949 
34700012947 20671096394 129493530 42285057 
34800015254 20784652706 130022890 42452491 
34900015098 20859436707 130552637 42621197 
35000008766 20936647228 131238827 42840493 
35100015331 21013141192 131875643 43043712 
35200017839 21087686543 132405851 43212569 
35300016319 21167017153 133201638 43464307 
35400008042 21245063724 133914344 43690839 
35500038444 21289652399 134264988 43804040 
35600040030 21317385584 134265155 43804079 
35700026784 21357257251 134269465 43808110 
35800040417 21398828356 134563876 43921483 
35900040270 21425631737 134563962 43921529 
36000038871 21452422021 134564058 43921571 
36100010371 21495050185 134868490 44039228 
36200009593 21610880814 135134836 44123935 
36300013495 21694011324 135667867 44293843 
36400010854 21773678073 136469996 44550881 
36500020469 21848463443 137004482 44721473 
36600014641 21927880378 137806198 44976962 
36700014631 22003066980 138341054 45147383 
36800011896 22082096383 139144430 45405338 
36900040158 22141723467 139685969 45579628 
37000035470 22169141725 139686103 45579641 
37100019636 22201061588 139686545 45579850 
37200030696 22251330008 139971293 45691408 
37300037700 22278106695 139971392 45691445 
