#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
16700010572 11809246731 31210507 30648822 
16800011986 11882329678 31214732 30652386 
16900013985 11959708465 31222549 30657392 
17000008368 12031767717 31442055 30874219 
17100012275 12106416696 31653921 31083478 
17200019050 12180356186 31859643 31286042 
17300012279 12251280663 31861780 31287337 
17400013855 12324686837 32075694 31498218 
17500010989 12393741609 32285721 31704407 
17600011868 12467474747 32487779 31903228 
17700030554 12537314127 32708185 32120051 
17800011283 12609885761 32918186 32326759 
17900015097 12677468254 33124686 32529399 
18000014135 12750579945 33340014 32741531 
18100023745 12819408346 33549972 32947813 
18200010486 12891083766 33765742 33160048 
18300025860 12967074312 33989964 33380600 
18400008790 13032888390 33991506 33381386 
18500006408 13102257135 34213845 33599996 
18600010169 13168790660 34432889 33815740 
18700024142 13238120572 34852016 34228875 
18800040277 13302234680 35059353 34432307 
18900010647 13366671943 35475090 34842318 
19000017479 13431434682 35896311 35257542 
19100025177 13494524812 36324594 35680055 
19200026007 13557541262 36741978 36091784 
19300025047 13620035993 37216891 36560025 
19400028273 13686212485 37810716 37146912 
19500005610 13748590517 38224249 37554000 
19600022106 13814143133 38853774 38175330 
19700009840 13877300310 39272733 38588264 
19800012779 13943346162 39894319 39201260 
19900010806 14005614900 40422488 39722428 
20000017137 14070416199 40984072 40276923 
20100022620 14135655279 41621966 40906050 
20200025775 14196697969 42058792 41336755 
20300009676 14279050331 42476492 41750252 
20400017811 14360402045 42477495 41751108 
20500009104 14439849436 42479399 41752601 
20600012665 14523723963 42486368 41757380 
20700010983 14605749072 42492883 41759978 
20800011454 14688856282 42501434 41764345 
20900014507 14771592835 42511420 41769334 
21000011825 14853278609 42519793 41772762 
21100017849 14935917566 42528514 41776538 
21200013377 15017840010 42537426 41779952 
21300026375 15100510359 42544616 41782237 
21400010435 15182992789 42553206 41785984 
21500011029 15266269058 42557849 41788460 
21600011604 15344875302 42559424 41789410 
21700012520 15425543915 42562699 41791824 
21800013774 15507910006 42568791 41794668 
21900009257 15587342016 42574368 41797900 
22000019123 15666420928 42578202 41800104 
22100010657 15736778510 42578582 41800442 
22200011390 15817257649 42580434 41801642 
22300011726 15899288415 42792199 42010711 
22400009829 15977117556 42793522 42011714 
22500001799 16053431196 42794871 42012659 
22600015097 16137722164 42806169 42020346 
22700010895 16217778558 42821048 42027277 
22800012986 16297448979 42830953 42031054 
22900011848 16379635460 42839053 42034824 
23000011248 16461807828 42848120 42038623 
23100010346 16544747348 42854919 42041041 
23200011303 16626851547 42864166 42045033 
23300011944 16702865010 42871764 42048004 
23400009564 16778377813 42877453 42049888 
23500014147 16854470987 42887021 42053673 
23600014009 16930563865 42893527 42055950 
23700015846 17007412407 42900640 42058934 
23800011708 17088892698 42907534 42061421 
23900021651 17171335625 42914895 42064206 
24000011362 17254079605 42922761 42067618 
24100027288 17335507371 42954437 42096933 
24200017200 17416001531 43131740 42272552 
24300010323 17488041169 43132871 42273252 
24400011817 17562900893 43133996 42274120 
24500014726 17642057053 43336627 42473799 
24600014931 17722733810 43337705 42474515 
24700011604 17800611135 43343942 42478503 
24800017145 17881990348 43351968 42483455 
24900009365 17961019385 43359616 42486637 
25000017284 18040765485 43567037 42691189 
25100011165 18118343486 43569120 42692504 
25200015272 18190056797 43569824 42693047 
25300012468 18266196133 43571125 42693993 
25400011630 18345068502 43787271 42907264 
25500011370 18425034372 43788382 42908032 
25600011992 18503464645 43792651 42910745 
25700012070 18584208236 44013149 43127549 
25800011216 18660964959 44015265 43128820 
25900010653 18732245355 44015973 43129356 
26000014938 18807544608 44017243 43130274 
26100015417 18886354732 44224568 43334788 
