#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
39100032982 1731767 1636951 
39200037958 1731805 1636973 
39300014317 1731863 1636992 
39400030407 1731883 1637003 
39500033824 1731916 1637026 
39600030104 1731948 1637043 
39700039473 1731991 1637067 
39800043117 1732004 1637076 
39900015824 1732043 1637095 
40000036796 1732075 1637116 
40100038576 1732123 1637138 
40200038210 1732168 1637163 
40300033202 1732178 1637169 
40400011050 1732576 1637444 
40500032893 1733416 1637981 
40600037513 1733473 1638002 
40700044908 1733529 1638016 
40800038699 1733571 1638038 
40900030754 1733619 1638059 
41000034849 1733668 1638081 
41100044805 1733708 1638099 
41200034651 1733778 1638127 
41300037144 1733814 1638146 
41400044626 1733838 1638160 
41500032307 1733887 1638186 
41600034171 1733918 1638196 
41700044730 1733994 1638234 
41800038551 1734069 1638261 
41900034742 1734119 1638284 
42000044133 1734140 1638297 
42100034473 1734248 1638330 
42200035680 1734273 1638341 
42300046791 1734378 1638358 
42400030161 1734407 1638373 
42500031754 1734540 1638392 
42600030243 1734646 1638423 
42700038070 1734717 1638444 
42800039336 1734810 1638469 
42900029705 1734883 1638489 
43000039180 1734972 1638510 
43100038674 1735061 1638529 
43200010964 1735131 1638545 
43300038002 1735182 1638567 
43400042792 1735268 1638593 
43500037121 1735371 1638610 
43600043504 1735478 1638633 
43700041723 1735572 1638661 
43800036946 1735660 1638692 
43900035843 1735727 1638713 
44000041920 1735809 1638731 
44100036554 1735896 1638752 
44200034396 1735997 1638772 
44300034227 1736073 1638787 
44400038704 1736143 1638802 
44500043882 1736264 1638822 
44600045353 1736298 1638839 
44700041369 1736414 1638849 
44800037366 1736443 1638869 
44900045769 1736541 1638886 
45000047038 1736560 1638898 
45100045556 1736643 1638915 
45200013153 1736661 1638923 
45300037152 1736703 1638939 
45400038271 1736731 1638956 
45500038015 1736748 1638964 
45600042113 1736792 1638980 
45700044659 1736837 1639005 
45800036479 1736888 1639028 
45900040555 1736925 1639048 
46000032049 1736977 1639070 
46100036956 1737018 1639086 
46200039276 1737037 1639094 
46300036874 1737097 1639125 
46400010350 1737753 1639536 
46500011861 1755656 1656635 
46600009131 1773925 1673983 
46700011327 1792030 1690883 
46800018248 1809859 1707568 
46900013342 1824484 1721251 
47000014920 1826999 1722816 
47100014106 1838942 1732364 
47200010705 1862164 1752978 
47300011108 1914087 1803771 
47400009805 1963540 1851943 
47500011677 2017780 1905056 
47600011892 2070107 1956168 
47700011412 2121600 2006871 
47800011412 2172352 2056400 
47900011082 2227522 2110525 
48000011194 2279083 2161145 
48100010421 2330167 2210918 
48200010832 2385323 2265045 
48300018718 2438186 2316893 
48400016173 2459748 2338136 
48500037477 2460186 2338469 
48600038381 2460211 2338480 
48700039048 2460243 2338494 
48800040092 2460263 2338504 
48900034017 2460289 2338520 
49000036893 2460329 2338537 
49100038686 2460345 2338545 
49200040916 2460370 2338559 
49300035305 2460393 2338566 
49400037543 2460398 2338568 
49500044939 2460424 2338579 
49600038526 2460431 2338583 
49700031922 2460464 2338600 
49800041948 2460478 2338609 
49900038189 2460498 2338618 
50000032188 2460511 2338627 
50100038641 2460536 2338641 
50200038193 2460546 2338649 
50300034615 2460563 2338662 
50400033724 2460578 2338668 
50500041631 2460582 2338671 
50600025341 2460605 2338683 
50700038573 2460619 2338692 
50800036454 2460672 2338711 
50900032677 2460691 2338719 
51000045439 2460761 2338744 
51100039722 2460780 2338753 
51200038037 2460847 2338775 
51300042177 2460874 2338790 
51400038825 2460993 2338821 
51500038556 2461104 2338840 
51600043339 2461125 2338848 
51700037431 2461229 2338857 
51800045954 2461245 2338866 
51900037957 2461257 2338872 
52000038223 2461336 2338882 
52100037811 2461357 2338891 
52200046342 2461367 2338900 
52300043320 2461457 2338909 
52400037621 2461473 2338919 
52500021548 2461544 2338925 
52600036097 2461556 2338932 
52700013697 2461569 2338940 
52800040872 2461647 2338954 
52900041381 2461661 2338966 
53000037380 2461726 2338978 
53100033505 2461734 2338986 
53200043196 2461786 2338997 
53300038045 2461799 2339001 
53400033823 2461809 2339008 
53500038943 2461862 2339015 
53600041782 2461877 2339027 
53700041960 2461936 2339038 
53800038002 2461947 2339048 
53900045734 2462003 2339058 
54000044255 2462014 2339063 
54100044827 2462035 2339073 
54200037331 2462092 2339081 
54300033029 2462100 2339088 
54400038862 2462176 2339097 
54500031246 2462188 2339107 
54600341887 2462241 2339115 
54700040064 2462257 2339126 
54800040849 2462298 2339130 
54900038164 2462359 2339140 
55000032378 2462371 2339150 
55100038077 2462431 2339161 
55200037969 2462445 2339171 
55300036044 2462522 2339179 
55400033723 2462534 2339188 
55500039124 2462566 2339196 
55600036093 2462818 2339246 
55700034619 2462832 2339253 
55800039532 2462911 2339264 
55900045839 2462935 2339271 
56000042914 2462947 2339279 
56100038485 2463055 2339289 
56200043672 2463066 2339294 
56300037984 2463156 2339311 
56400031523 2463192 2339328 
56500036973 2463292 2339346 
56600047733 2463344 2339357 
56700036805 2463360 2339364 
56800036753 2463383 2339377 
56900047602 2463451 2339386 
57000043768 2463468 2339396 
57100034964 2463501 2339410 
57200037185 2463531 2339426 
57300037776 2463545 2339432 
57400045572 2463558 2339443 
57500034278 2463573 2339451 
57600037447 2463595 2339458 
57700038067 2463612 2339469 
57800038434 2463633 2339483 
57900037538 2463647 2339490 
58000034666 2463656 2339497 
58100036915 2463680 2339509 
58200040026 2463688 2339510 
58300040792 2463713 2339526 
58400041863 2463758 2339546 
58500043107 2463764 2339550 
58600037477 2463767 2339552 
58700027461 2463792 2339565 
58800045308 2463809 2339574 
58900043354 2463834 2339587 
59000036156 2463864 2339600 
59100037393 2463904 2339619 
59200038709 2463915 2339625 
59300037197 2463949 2339640 
59400008198 2464647 2340155 
59500037246 2464840 2340269 
59600232883 2464861 2340279 
59700043999 2464893 2340299 
59800040868 2464905 2340305 
59900037158 2464945 2340321 
60000038809 2464978 2340338 
60100040809 2464991 2340348 
60200046975 2465016 2340362 
60300036565 2465038 2340372 
60400036743 2465044 2340377 
60500037932 2465066 2340386 
60600037815 2465095 2340400 
60700312559 2465113 2340410 
60800039925 2465126 2340421 
60900034519 2465153 2340439 
61000037322 2465180 2340458 
61100036999 2465186 2340463 
61200046791 2465198 2340472 
61300037120 2465218 2340486 
61400034901 2465235 2340499 
61500038691 2465258 2340515 
61600045357 2465280 2340524 
61700037613 2465293 2340535 
61800033543 2465342 2340558 
61900036092 2465363 2340573 
62000033265 2465417 2340588 
62100037380 2465441 2340599 
62200036286 2465506 2340612 
62300035784 2465573 2340628 
62400045360 2465640 2340651 
62500007956 2465754 2340671 
62600038460 2465773 2340686 
62700038395 2465839 2340701 
62800038473 2465849 2340707 
62900040076 2465866 2340719 
63000040408 2465932 2340732 
63100037224 2465939 2340735 
63200037605 2465958 2340748 
63300034976 2466045 2340758 
63400028913 2466070 2340776 
63500041676 2466142 2340789 
63600038289 2466165 2340804 
63700033718 2466223 2340814 
63800040782 2466239 2340821 
63900044799 2466256 2340834 
64000034934 2466325 2340843 
64100040460 2466341 2340854 
64200047322 2466390 2340864 
64300045271 2466412 2340878 
64400036211 2466468 2340890 
64500038094 2466486 2340900 
64600038325 2466501 2340911 
64700034394 2466554 2340919 
64800037878 2466570 2340929 
64900039149 2466640 2340937 
65000037558 2466654 2340946 
65100042009 2466706 2340955 
65200036518 2466718 2340959 
65300037510 2466732 2340969 
65400037899 2466809 2340983 
65500042330 2466822 2340993 
65600037258 2466875 2341002 
65700040079 2466894 2341014 
65800039723 2466959 2341029 
65900033675 2466966 2341033 
66000035871 2466981 2341044 
66100037846 2467053 2341056 
66200037946 2467066 2341065 
66300038650 2467153 2341079 
66400039852 2467174 2341092 
66500041333 2467250 2341105 
66600045683 2467264 2341110 
66700039145 2467281 2341120 
66800042152 2467356 2341126 
66900035410 2467377 2341136 
67000044930 2467590 2341173 
67100035869 2467643 2341184 
67200045651 2467661 2341196 
67300036496 2467754 2341213 
67400022636 2467842 2341234 
67500037782 2467871 2341249 
67600031600 2467920 2341258 
67700034169 2467933 2341266 
67800038320 2467983 2341280 
67900041373 2468005 2341288 
68000035153 2468035 2341308 
68100039054 2468084 2341327 
68200036351 2468101 2341340 
68300038440 2468117 2341347 
68400042533 2468135 2341359 
68500042041 2468154 2341368 
68600035765 2468181 2341383 
68700037655 2468198 2341393 
68800036834 2468224 2341411 
68900037263 2468236 2341419 
69000039149 2468262 2341433 
69100034980 2468274 2341438 
69200044687 2468303 2341454 
69300038171 2468318 2341466 
69400039272 2468363 2341487 
69500044223 2468376 2341498 
69600037203 2468403 2341516 
69700039522 2468409 2341521 
69800039434 2468448 2341542 
69900038109 2468460 2341552 
70000031133 2468512 2341579 
70100035625 2468556 2341599 
70200036341 2468564 2341605 
70300036791 2468610 2341634 
70400011874 2469529 2342248 
70500032472 2469557 2342261 
70600038932 2469608 2342282 
70700023799 2469615 2342288 
70800038316 2469664 2342308 
70900036585 2469706 2342322 
71000035879 2469726 2342330 
71100043679 2469753 2342339 
71200041867 2469772 2342347 
71300036683 2469807 2342361 
71400038807 2469823 2342366 
71500012280 2469832 2342372 
71600037537 2469853 2342378 
71700046518 2469889 2342390 
71800035623 2469907 2342400 
71900037921 2469945 2342420 
72000045246 2469959 2342429 
72100036219 2469990 2342449 
72200041255 2470001 2342456 
72300046406 2470015 2342464 
72400038703 2470039 2342477 
72500046543 2470056 2342488 
72600033380 2470076 2342498 
72700035709 2470107 2342523 
72800037972 2470141 2342535 
72900042345 2470208 2342571 
73000036305 2470241 2342586 
73100042944 2470342 2342611 
73200037027 2470450 2342638 
73300038116 2470491 2342656 
73400039579 2470623 2342694 
73500043332 2470651 2342709 
73600045465 2470760 2342726 
73700039910 2470783 2342740 
73800045252 2470878 2342750 
73900040244 2470909 2342762 
74000046352 2470922 2342770 
74100041735 2471015 2342785 
74200039166 2471030 2342791 
74300037338 2471053 2342800 
74400046188 2471144 2342821 
74500035805 2471170 2342831 
74600032744 2471247 2342841 
74700037948 2471262 2342850 
74800043970 2471337 2342865 
74900041511 2471350 2342874 
75000037667 2471367 2342880 
75100036685 2471453 2342896 
75200155133 2471473 2342907 
75300045222 2471540 2342917 
75400034280 2471558 2342929 
75500040140 2471627 2342948 
75600039726 2471641 2342953 
75700037998 2471665 2342961 
75800029113 2471749 2342977 
75900033135 2471761 2342986 
76000037731 2471839 2343001 
76100038637 2471868 2343012 
76200037954 2471934 2343022 
76300037517 2471950 2343027 
76400041072 2471964 2343035 
76500037999 2472050 2343043 
76600042161 2472072 2343056 
76700037683 2472144 2343074 
76800039904 2472167 2343089 
76900037965 2472223 2343103 
77000040023 2472249 2343118 
77100036510 2472264 2343129 
77200045869 2472373 2343145 
77300045617 2472387 2343154 
77400037168 2472477 2343175 
77500038135 2472489 2343182 
77600047387 2472577 2343193 
77700037825 2472605 2343201 
77800046075 2472612 2343205 
77900038868 2472724 2343222 
78000359421 2472754 2343231 
78100037752 2472843 2343250 
78200041896 2472916 2343262 
78300037365 2472996 2343280 
78400042519 2473090 2343299 
78500034016 2473203 2343316 
78600036440 2473223 2343329 
78700047565 2473289 2343343 
78800037428 2473317 2343353 
78900028607 2473386 2343377 
79000038508 2473411 2343387 
79100029755 2473462 2343407 
79200039505 2473493 2343424 
79300036883 2473507 2343434 
79400039480 2473524 2343443 
79500029717 2473551 2343464 
79600044895 2473567 2343474 
79700028569 2473591 2343486 
79800032444 2473611 2343498 
79900037117 2473636 2343511 
80000044728 2473652 2343519 
80100031333 2473688 2343529 
80200043812 2473706 2343544 
80300041986 2473746 2343560 
80400038778 2473759 2343566 
80500042913 2473783 2343575 
80600037111 2473803 2343587 
80700038285 2473829 2343599 
80800033064 2473853 2343611 
80900043820 2473886 2343629 
81000045290 2473932 2343651 
81100038886 2473945 2343659 
81200041282 2474004 2343680 
81300009752 2474065 2343705 
81400019028 2485476 2354512 
81500017639 2503450 2371657 
81600010451 2521482 2388467 
81700005182 2539465 2405258 
81800010998 2557585 2422373 
81900013037 2562782 2426689 
82000020745 2569467 2431758 
82100018591 2584904 2444087 
82200011482 2624738 2482258 
82300009422 2672580 2529141 
82400009479 2723241 2578508 
82500011120 2777742 2631838 
82600009217 2836058 2689030 
82700011006 2897533 2749290 
82800010211 2952674 2803369 
82900011054 3004058 2853862 
83000010334 3056008 2904607 
83100010987 3109903 2957339 
83200010772 3161804 3007971 
83300009486 3204983 3050719 
83400034195 3205917 3051452 
83500038519 3205925 3051457 
83600038606 3205928 3051460 
83700037014 3205930 3051462 
83800039491 3205933 3051465 
83900037600 3205965 3051482 
84000038690 3205983 3051490 
84100035881 3206004 3051501 
84200041660 3206015 3051507 
84300042576 3206020 3051512 
84400041409 3206024 3051516 
84500032014 3206063 3051533 
84600045966 3206073 3051539 
84700035627 3206102 3051554 
84800038125 3206108 3051559 
84900043647 3206133 3051572 
85000039928 3206140 3051576 
85100036557 3206148 3051583 
85200037611 3206172 3051595 
85300047969 3206183 3051601 
85400041676 3206193 3051604 
85500036932 3206217 3051617 
85600038630 3206240 3051627 
85700037911 3206244 3051630 
85800045125 3206268 3051639 
85900044618 3206275 3051645 
86000037871 3206296 3051661 
86100037071 3206307 3051671 
86200037888 3206333 3051686 
86300045505 3206345 3051695 
86400046296 3206370 3051709 
86500045695 3206390 3051724 
86600045721 3206409 3051738 
86700045622 3206427 3051749 
86800041788 3206444 3051764 
86900044944 3206473 3051779 
87000037076 3206498 3051796 
87100037542 3206551 3051808 
87200037947 3206571 3051821 
87300040148 3206665 3051841 
87400044378 3206683 3051851 
87500038972 3206737 3051861 
87600037955 3206779 3051870 
87700038314 3206782 3051873 
87800039048 3206795 3051882 
87900041376 3206896 3051902 
88000044297 3206903 3051908 
88100043607 3207022 3051943 
88200038550 3207043 3051950 
88300046485 3207111 3051965 
88400039180 3207143 3051971 
88500042282 3207164 3051975 
88600033892 3207180 3051985 
88700041235 3207280 3051997 
88800012307 3207361 3052008 
88900033718 3207393 3052023 
89000044211 3207509 3052036 
89100037736 3207588 3052049 
89200038667 3207620 3052064 
89300044602 3207705 3052077 
89400036866 3207742 3052089 
89500038049 3207814 3052105 
89600045945 3207886 3052123 
89700037721 3207907 3052135 
89800035228 3207979 3052146 
89900038862 3208031 3052158 
90000044016 3208060 3052170 
90100038475 3208132 3052185 
90200045815 3208191 3052198 
90300032288 3208258 3052217 
90400029281 3208320 3052230 
90500039533 3208342 3052240 
90600038294 3208463 3052253 
90700045755 3208577 3052269 
90800045679 3208599 3052283 
90900044548 3208707 3052295 
91000045283 3208805 3052309 
91100042414 3208826 3052324 
91200038090 3208943 3052338 
91300036458 3208958 3052346 
91400040080 3209064 3052358 
91500043785 3209094 3052368 
91600045324 3209115 3052377 
91700038459 3209223 3052389 
91800046120 3209251 3052397 
91900029548 3209322 3052411 
92000043612 3209364 3052424 
92100038792 3209375 3052431 
92200033229 3209446 3052440 
92300040238 3209465 3052448 
92400043711 3209473 3052453 
92500029632 3209563 3052468 
92600038109 3209578 3052481 
92700036068 3209635 3052498 
92800045484 3209651 3052510 
92900013475 3209687 3052521 
93000040923 3209700 3052529 
93100046164 3209712 3052536 
93200038198 3209726 3052547 
93300038148 3209734 3052555 
93400039097 3209758 3052570 
93500039914 3209764 3052576 
93600039037 3209793 3052588 
93700038453 3209808 3052598 
93800037149 3209824 3052608 
93900038636 3209838 3052622 
94000041876 3209864 3052634 
94100044391 3209877 3052642 
94200037664 3209897 3052652 
94300037702 3209904 3052656 
94400032505 3209912 3052664 
94500039531 3209939 3052679 
94600038212 3209949 3052682 
94700038729 3209954 3052687 
94800038397 3209961 3052692 
94900045686 3209977 3052701 
95000044842 3209991 3052710 
95100037074 3210014 3052720 
95200046027 3210029 3052726 
95300036570 3210057 3052740 
95400037140 3210067 3052747 
95500038106 3210070 3052750 
95600038042 3210073 3052753 
95700038794 3210076 3052755 
95800041927 3210108 3052769 
95900038758 3210127 3052781 
96000044972 3210161 3052798 
96100046033 3210166 3052799 
96200039179 3210168 3052801 
96300038379 3210170 3052802 
96400015893 3210371 3052947 
96500037032 3210908 3053322 
96600043520 3210913 3053325 
96700047135 3210919 3053327 
96800038559 3210923 3053331 
96900044867 3210963 3053347 
97000038064 3210970 3053351 
97100037762 3210975 3053356 
97200037510 3211007 3053371 
97300029561 3211013 3053374 
97400044752 3211019 3053378 
97500038057 3211046 3053394 
97600033200 3211064 3053405 
97700037130 3211094 3053425 
97800038439 3211100 3053427 
97900037207 3211105 3053431 
98000038113 3211136 3053446 
98100039858 3211144 3053450 
98200040830 3211150 3053456 
98300045952 3211177 3053473 
98400037371 3211187 3053480 
98500033214 3211198 3053481 
98600015304 3211219 3053497 
98700037875 3211234 3053503 
98800045075 3211240 3053507 
98900039951 3211254 3053515 
