#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
24900022027 2356651 907988 
25000027601 2357527 908837 
25100033777 2369915 911591 
25200033051 2374554 913034 
25300033710 2380526 913863 
25400035568 2386962 915279 
25500030584 2395870 919657 
25600043487 2401198 923853 
25700019550 2405245 927035 
25800033612 2418637 930142 
25900036093 2423528 930436 
26000046148 2433498 937231 
26100032984 2449917 942524 
26200033016 2457034 944651 
26300034133 2463349 948051 
26400028782 2474427 950183 
26500047167 2485539 956392 
26600015546 2491263 960811 
26700026197 2497113 965029 
26800035665 2500990 968138 
26900018390 2516858 974564 
27000037313 2523857 978941 
27100016079 2531649 983955 
27200032125 2543132 988881 
27300037922 2557394 996137 
27400034462 2565539 1001166 
27500036491 2583229 1007842 
27600029894 2591333 1013085 
27700020996 2599118 1017836 
27800029436 2613913 1022847 
27900032309 2619860 1026767 
28000036123 2628626 1030284 
28100034620 2635381 1033212 
28200034262 2639885 1034448 
28300034499 2647389 1036547 
28400036096 2656829 1038760 
28500018250 2665056 1042607 
28600045785 2674742 1049566 
28700034210 2690410 1053039 
28800035148 2695512 1053861 
28900033900 2700946 1055165 
29000018607 2706554 1057361 
29100035500 2714489 1063989 
29200036994 2718418 1066885 
29300032177 2722659 1069975 
29400027581 2727379 1073151 
29500028545 2730745 1075466 
29600023288 2745303 1080794 
29700001699 2752100 1085521 
29800033567 2761300 1091277 
29900026922 2773705 1096935 
30000036726 2787581 1103481 
30100038508 2797440 1108637 
30200034756 2813424 1114055 
30300033202 2818172 1116958 
30400035536 2821827 1118106 
30500035234 2828308 1121872 
30600036060 2838794 1125571 
30700035695 2844925 1127942 
30800030448 2854153 1134422 
30900027220 2859117 1138129 
31000039875 2863790 1141552 
31100037898 2868392 1144862 
31200039462 2884869 1151175 
31300020313 2892188 1155928 
31400039371 2900358 1161355 
31500021096 2917042 1167582 
31600045760 2937084 1178077 
31700037992 2944764 1181220 
31800033293 2949760 1183265 
31900031863 2953673 1184941 
32000032578 2956827 1186137 
32100033099 2961419 1189025 
32200033396 2966018 1189456 
32300035836 2969342 1190040 
32400033139 2979456 1198116 
32500034368 2985660 1202651 
32600019493 2990246 1205604 
32700035745 2994501 1208625 
32800029589 3007590 1212988 
32900034498 3017162 1217999 
33000030929 3024946 1222765 
33100045936 3033301 1228125 
33200031555 3051322 1234185 
33300018979 3059318 1238542 
33400029830 3075947 1245074 
33500036295 3081873 1247925 
33600036652 3087682 1250559 
33700034946 3092587 1252215 
33800032885 3097426 1253918 
33900037098 3102216 1255473 
34000034803 3111635 1261391 
34100175865 3122337 1265799 
34200035689 3128139 1268276 
34300033831 3136194 1274192 
34400024815 3140825 1277477 
34500040714 3145320 1280753 
34600047445 3161206 1287166 
34700020000 3168910 1292481 
34800032869 3178053 1299416 
34900019006 3198523 1307922 
35000041780 3220472 1317452 
35100020868 3231941 1325273 
35200037005 3245920 1329923 
35300034827 3251563 1332955 
35400034678 3256993 1336393 
35500035195 3262054 1338396 
35600035436 3266745 1339973 
35700033605 3273226 1342302 
35800032875 3281573 1347924 
35900036529 3293138 1351865 
36000036744 3300234 1355431 
36100038919 3307828 1361132 
36200016042 3311751 1364175 
36300005104 3321726 1367961 
36400038289 3332749 1373390 
36500022487 3341854 1380109 
36600018047 3362994 1389674 
36700015733 3384493 1399097 
36800033903 3401978 1405486 
36900027729 3407236 1409057 
37000033474 3412565 1412468 
37100029977 3417895 1414463 
37200036859 3422487 1416050 
37300034940 3429253 1418206 
37400035561 3438068 1424466 
37500035088 3449490 1428078 
37600031692 3456545 1431377 
37700022804 3463068 1436041 
37800035558 3467658 1439630 
37900022876 3482969 1445321 
38000007465 3491293 1451169 
38100020666 3510260 1459203 
38200019264 3530224 1467382 
38300035204 3547562 1472927 
38400026913 3552775 1476147 
38500031431 3558007 1479257 
38600035734 3563118 1481000 
38700036599 3567693 1482093 
38800035421 3573607 1483425 
38900038110 3582998 1489398 
39000035499 3593636 1492721 
39100035244 3600787 1496073 
39200036988 3607138 1500858 
39300035512 3611483 1504288 
39400016613 3628214 1510856 
39500023042 3639970 1516482 
39600044902 3660573 1525440 
39700030706 3682808 1533698 
39800034098 3689350 1536539 
39900034384 3694441 1540131 
40000032251 3699554 1542364 
40100034208 3704508 1544003 
40200033746 3711158 1546526 
40300033008 3718098 1549226 
40400032099 3728462 1554943 
40500028777 3737625 1558055 
40600013722 3745049 1562352 
40700042466 3749581 1566037 
40800014860 3752928 1568719 
40900021494 3768081 1574407 
41000021192 3776651 1580811 
41100023272 3794677 1589104 
41200036098 3815597 1598671 
41300034134 3836551 1608053 
41400034795 3841714 1611101 
41500031299 3847032 1615112 
41600036155 3852132 1617281 
41700034069 3856650 1618578 
41800033445 3863240 1621333 
41900034717 3869339 1622078 
42000035237 3880181 1625056 
42100016990 3887282 1628212 
42200047753 3893976 1633139 
42300034865 3908473 1638991 
42400034180 3913628 1639370 
42500016940 3921612 1645094 
42600037095 3926314 1648353 
42700036001 3931441 1651589 
42800015739 3934908 1653938 
42900017496 3950302 1658811 
43000036921 3958715 1664629 
43100040567 3968217 1670557 
43200034964 3984718 1675980 
43300034957 3989888 1678994 
43400035319 3995165 1680182 
43500034564 3999529 1680996 
43600032032 4008209 1686599 
43700036014 4020373 1690964 
43800032953 4027358 1694276 
43900025843 4036033 1699878 
44000033962 4041959 1703121 
44100045602 4047093 1705923 
44200029369 4050965 1708569 
44300025733 4060195 1711904 
44400027150 4072943 1717118 
44500047488 4081212 1721103 
44600021594 4089215 1726251 
44700018001 4107500 1733231 
44800033532 4115674 1737465 
44900020222 4124653 1743131 
45000034218 4141973 1748864 
45100034016 4146893 1751392 
45200031238 4153251 1754873 
45300035820 4164182 1761457 
45400034249 4172829 1765001 
45500015625 4179532 1768531 
45600047900 4183826 1771378 
45700031013 4187227 1773822 
45800024375 4191049 1776782 
45900020661 4207697 1783367 
46000021385 4216487 1789547 
46100030713 4230993 1797288 
46200020913 4249767 1808663 
46300039638 4272018 1818780 
46400034725 4292008 1827652 
46500033784 4296716 1830806 
46600032497 4301833 1833732 
46700034564 4306472 1835355 
46800034442 4313054 1837962 
46900035242 4316923 1839696 
47000034697 4323019 1842603 
47100033383 4330236 1846061 
47200035469 4338899 1848226 
47300022568 4344827 1849923 
47400027195 4350817 1854666 
47500023301 4353601 1856752 
47600031718 4357531 1859578 
47700000337 4361200 1862429 
47800047066 4377243 1868121 
47900019932 4386523 1874654 
48000027681 4406796 1883293 
48100023129 4429392 1893835 
48200016604 4441557 1902749 
48300036289 4457616 1908662 
48400036032 4462900 1911412 
48500035047 4467054 1913296 
48600030108 4470898 1914438 
48700034845 4476705 1917159 
48800035420 4483383 1919547 
48900033364 4491770 1921339 
49000036479 4495954 1922959 
49100036760 4504480 1924623 
49200035165 4512347 1925775 
49300035228 4516205 1926278 
49400012760 4523832 1931601 
49500017379 4530626 1937052 
49600039873 4533726 1939378 
49700046625 4538494 1942277 
49800047321 4543442 1945424 
49900037474 4559036 1951024 
50000038853 4565543 1955528 
50100043545 4572720 1959719 
50200025181 4581098 1964481 
50300040304 4600145 1972375 
50400018790 4607584 1976959 
50500019061 4615276 1981465 
50600020040 4637620 1991658 
50700035537 4654706 1997926 
50800036189 4659060 2000516 
50900034529 4663620 2004362 
51000035746 4669727 2007250 
51100024795 4677116 2009965 
51200036019 4681342 2012053 
51300036358 4690773 2014079 
51400033429 4695105 2015251 
51500035790 4700365 2015818 
51600035967 4710120 2017252 
51700036405 4720336 2023635 
51800036407 4730368 2027859 
51900027266 4741089 2034399 
52000020418 4744606 2037275 
52100037948 4748412 2039903 
52200035051 4753020 2042952 
52300033313 4768102 2048049 
52400034923 4776583 2054091 
52500036246 4784626 2059286 
52600037134 4803275 2067315 
52700025584 4811217 2072635 
52800015935 4830284 2080398 
52900034994 4852431 2090010 
53000034394 4856329 2092859 
53100039780 4860594 2095034 
53200034457 4866109 2096657 
53300035330 4871368 2099208 
53400035316 4876408 2100715 
53500034322 4881313 2102173 
53600033196 4892218 2110172 
53700036636 4902110 2112692 
53800030089 4907896 2114850 
