#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
23900016636 2073010 1878543 
24000011161 2079469 1884297 
24100015487 2086664 1890710 
24200014837 2092228 1895643 
24300014466 2097734 1900554 
24400013038 2104289 1906316 
24500015488 2111336 1912512 
24600017000 2117166 1917599 
24700014185 2122788 1922508 
24800015580 2129239 1928219 
24900015141 2135872 1934127 
25000014597 2142187 1939607 
25100016873 2147703 1944459 
25200015700 2153290 1949284 
25300007993 2160453 1955628 
25400015761 2167331 1961724 
25500015632 2172858 1966518 
25600016120 2178396 1971330 
25700013747 2185061 1977324 
25800016013 2192221 1983553 
25900002072 2197674 1988258 
26000014741 2203121 1992994 
26100014479 2209684 1998959 
26200015132 2217013 2005415 
26300015868 2222769 2010489 
26400013397 2228381 2015331 
26500014976 2234915 2021110 
26600016541 2241671 2026944 
26700002236 2247923 2032434 
26800016147 2253682 2037583 
26900016070 2259468 2042629 
27000014891 2266822 2049203 
27100013781 2273486 2055101 
27200013217 2279048 2059764 
27300014117 2284568 2064555 
27400013845 2339801 2119522 
27500014847 2365028 2144087 
27600014241 2372112 2150351 
27700016677 2377781 2155331 
27800014752 2383366 2160121 
27900016118 2389852 2165911 
28000014733 2397278 2172431 
28100016099 2402974 2177301 
28200014588 2408627 2182167 
28300014236 2415134 2187946 
28400015868 2422047 2193954 
28500016006 2427974 2199095 
28600015430 2433591 2204033 
28700012768 2440043 2209673 
28800015504 2446459 2215260 
28900011840 2452796 2220818 
29000012852 2458635 2225945 
29100013927 2464538 2231198 
29200015192 2471636 2237525 
29300010311 2497185 2262378 
29400014223 2504562 2269043 
29500015739 2510168 2273932 
29600007902 2516903 2279882 
29700015103 2524088 2286192 
29800016188 2529521 2290939 
29900014009 2535031 2295600 
30000014406 2541526 2301430 
30100011477 2548736 2307790 
30200002523 2554543 2312835 
30300014061 2560202 2317794 
30400014189 2566605 2323453 
30500092532 2573452 2329469 
30600016899 2579567 2334825 
30700014776 2585080 2339476 
30800016349 2590687 2344372 
30900007628 2598148 2351000 
31000015247 2604926 2357012 
31100012420 2610565 2362004 
31200016231 2616125 2366853 
31300002883 2622959 2372999 
31400015888 2629969 2379216 
31500014866 2635482 2384035 
31600015526 2641014 2388745 
31700015775 2647518 2394562 
31800015974 2654987 2401263 
31900015667 2660636 2406138 
32000016706 2666240 2411073 
32100014176 2672665 2416770 
32200015828 2679609 2422906 
32300016590 2685540 2428097 
32400013264 2691040 2432859 
32500012414 2697527 2438623 
32600004681 2704127 2444478 
32700013549 2710567 2450019 
32800014404 2716132 2454969 
32900014818 2721672 2459701 
33000015236 2728642 2465833 
33100014227 2735298 2471640 
33200015600 2740915 2476512 
33300012022 2746460 2481357 
33400011181 2753122 2487219 
33500009739 2760142 2493429 
33600015804 2765634 2498353 
33700013801 2771147 2503112 
33800015591 2777817 2508959 
33900017834 2785241 2515443 
34000014699 2791069 2520443 
34100015199 2796797 2525401 
34200016183 2803271 2531052 
34300015652 2810067 2536986 
34400016167 2816157 2542299 
34500015358 2821744 2547180 
34600015261 2827560 2552222 
34700016238 2834965 2558869 
34800014097 2841581 2564806 
34900014351 2847133 2569548 
35000016180 2852627 2574314 
35100007228 2859470 2580385 
35200012486 2866516 2586624 
35300011549 2872172 2591564 
